country_code,year,pc0_last_year,pc1_last_year,log10_gdp_per_capita_constant2010USD_last_year,change_in_pc0,change_in_pc1,change_in_log10_gdp_per_capita_constant2010USD
KEN,2004,-1.7729994282145782,1.4336418302589033,2.916174937754325,-0.15778064831594696,-0.022003878873871226,0.009770787458345254
KEN,2005,-1.9307800765305252,1.4116379513850321,2.9259457252126704,0.36704344643438813,0.03468889497138639,0.013035478013117887
KEN,2006,-1.563736630096137,1.4463268463564185,2.9389812032257883,0.217498840438894,0.08932096816958947,0.015309830926453659
KEN,2007,-1.346237789657243,1.535647814526008,2.954291034152242,0.3076268430812354,-0.192001066646692,0.016825408699887575
KEN,2008,-1.0386109465760076,1.343646747879316,2.9711164428521295,0.24525632809838463,-0.09021339307255727,-0.010942247848802378
KEN,2009,-0.793354618477623,1.2534333548067587,2.960174195003327,-0.3449762497272065,-0.014645245639424598,0.0022158966646994567
KEN,2010,-1.1383308682048294,1.238788109167334,2.9623900916680266,-0.0232040990446698,0.05894853361117214,0.02318908949683607
KEN,2011,-1.1615349672494992,1.2977366427785062,2.9855791811648626,-0.402127433745499,0.13184265667405737,0.01398560749865707
KEN,2012,-1.5636624009949982,1.4295792994525636,2.9995647886635197,0.0552495294041373,-0.12169247528654113,0.0076825803303020015
KEN,2013,-1.508412871590861,1.3078868241660224,3.0072473689938217,0.05922370985652225,-0.027152374244465483,0.01322545893425975
KEN,2014,-1.4491891617343386,1.280734449921557,3.0204728279280815,-0.3229386736886202,-0.13094606710375856,0.01119361663430496
KEN,2015,-1.7721278354229588,1.1497883828177984,3.0316664445623864,-0.6727777677219671,0.534201923826463,0.012841195710898036
KEN,2016,-2.444905603144926,1.6839903066442614,3.0445076402732845,-1.2603678156033629,0.007826039754491365,0.013563428700793521
KGZ,1993,-12.629605414890138,-1.1373362340508604,2.927221263883988,1.8464859194119843,0.6679887538009056,-0.07305930420904172
KGZ,1994,-10.783119495478154,-0.4693474802499549,2.854161959674946,0.8371480693351128,-0.2665779676564214,-0.09721868583346314
KGZ,1995,-9.945971426143041,-0.7359254479063763,2.756943273841483,8.236584048503282,1.4790379225298058,-0.028553804375925033
KGZ,1996,-1.7093873776397568,0.7431124746234297,2.728389469465558,0.6922000464487542,0.18643453677382518,0.02329867510342831
KGZ,1997,-1.0171873311910027,0.9295470113972548,2.7516881445689862,-2.521196612801579,-0.09983467695679249,0.03472343402204059
KGZ,1998,-3.5383839439925815,0.8297123344404623,2.786411578591027,1.6378365671029886,-0.24853456830415196,0.002456368536786435
KGZ,1999,-1.900547376889593,0.5811777661363103,2.7888679471278133,-1.1777416624206172,-0.6248573894168226,0.0091396342979988
KGZ,2000,-3.07828903931021,-0.04367962328051217,2.798007581425812,-0.14209967768432374,0.14861164206058763,0.017777510833157265
KGZ,2001,-3.2203887169945338,0.10493201878007548,2.8157850922589693,-0.720135994945411,0.20578280284997444,0.018396551403433214
KGZ,2002,-3.9405247119399447,0.3107148216300499,2.8341816436624025,0.6681174283893504,0.4391504094947747,-0.004061756463558997
KGZ,2003,-3.2724072835505944,0.7498652311248245,2.8301198871988436,0.00853175767557346,-0.08165330179129994,0.024953388615930553
KGZ,2004,-3.263875525875021,0.6682119293335246,2.855073275814774,0.4772192651998859,-0.026070725397846165,0.02423736186772763
KGZ,2005,-2.786656260675135,0.6421412039356784,2.8793106376825017,-0.037757524373333684,0.4105530245865694,-0.005661319351279559
KGZ,2006,-2.8244137850484687,1.0526942285222478,2.873649318331222,0.7073369520483381,-0.4779503143070863,0.008601987000139477
KGZ,2007,-2.1170768330001306,0.5747439142151615,2.8822513053313616,0.2564521346945159,0.32249881903926636,0.03145994467154311
KGZ,2008,-1.8606246983056147,0.8972427332544278,2.9137112500029048,0.10525145104725596,-0.23328468340875852,0.030909002681864802
KGZ,2009,-1.7553732472583587,0.6639580498456693,2.9446202526847696,-0.9137852867016822,0.5129900896845799,0.007114438949062496
KGZ,2010,-2.669158533960041,1.1769481395302492,2.951734691633832,-0.06053421044537543,-0.009858891186286913,-0.007233377240851712
KGZ,2011,-2.7296927444054164,1.1670892483439623,2.9445013143929804,0.45888421979494926,-0.09775951034197039,0.01984178998914921
KGZ,2012,-2.2708085246104672,1.069329738001992,2.9643431043821296,-0.30111961743905175,-0.30720719937255525,-0.007615030743596928
KGZ,2013,-2.571928142049519,0.7621225386294367,2.9567280736385326,0.03455764105264202,0.032217169439737736,0.03637251090910398
KGZ,2014,-2.537370500996877,0.7943397080691744,2.9931005845476366,-2.0917277980536197,-0.19831073241370675,0.008421294905668564
KGZ,2015,-4.629098299050496,0.5960289756554676,3.001521879453305,1.2088460185262393,0.33642176541618335,0.00757225211511292
KGZ,2016,-3.4202522805242572,0.9324507410716509,3.009094131568418,-0.2451312606671374,-0.2057196240153033,0.007460585893627858
KHM,1994,-10.233738121421018,-0.44367303852644374,2.499827474273407,0.8270021599669306,-0.21449909091937316,0.02295756671507787
KHM,1995,-9.406735961454087,-0.6581721294458169,2.522785040988485,0.9517785912435013,-0.20744369231043067,0.013107097871263296
KHM,1996,-8.454957370210586,-0.8656158217562476,2.535892138859748,2.39564723575031,1.4365364949601684,0.009772988171964593
KHM,1997,-6.059310134460276,0.5709206732039205,2.5456651270317128,-1.7379541629823905,-0.9610041181343745,0.011438379625685613
KHM,1998,-7.797264297442666,-0.39008344493045394,2.5571035066573984,-0.7027005484039871,0.2641952273653841,0.009773397244409841
KHM,1999,-8.499964845846653,-0.12588821756506988,2.5668769039018082,0.810264012795181,0.24916519676420174,0.03829194656277002
KHM,2000,-7.6897008330514725,0.12327697919913184,2.6051688504645782,1.4731113063848327,-0.5060566653954386,0.026787961246057534
KHM,2001,-6.21658952666664,-0.3827796861963066,2.631956811710636,-0.2459297839844945,-0.3276833582874334,0.025172164683872292
