,country_code,year,pc0_last_year,pc1_last_year,log10_gdp_per_capita_constant2010USD_last_year,change_in_pc0,change_in_pc1,change_in_log10_gdp_per_capita_constant2010USD,last_year,eci_last_year,countryname,wbgi_gee_last_year,wbgi_rle_last_year,yr_sch_last_year,cognitive_last_year
1542,ESP,2001,6.466905352814321,-0.01913114906438178,4.452323245077172,-0.047964133127133664,0.051894671659360785,0.014023524123071951,2000,1.1569620370864868,Spain,1.7621619,1.4344066,8.9263239,4.829
1543,ESP,2002,6.418941219687188,0.032763522594979,4.466346769200244,0.00698369815300115,0.02708555362273047,0.006195608645840346,2001,1.182985544204712,Spain,,,9.1654634,4.829
1544,ESP,2003,6.425924917840189,0.059849076217709476,4.472542377846084,0.19463817079348905,-0.007354001163428741,0.005773373469665443,2002,1.1401474475860596,Spain,1.8474294999999998,1.2571366000000002,9.404603,4.829
1545,ESP,2004,6.620563088633678,0.05249507505428073,4.478315751315749,0.12437316111391092,0.01399329803973041,0.006046129765504559,2003,1.035933017730713,Spain,1.8814542,1.2809473999999998,9.6437435,4.829
1546,ESP,2005,6.744936249747589,0.06648837309401114,4.484361881081254,-0.017645294633561015,-0.053421671512610513,0.00853832725711623,2004,1.1186747550964355,Spain,1.3526999,1.1446828000000002,9.882883099999999,4.829
1547,ESP,2006,6.727290955114027,0.013066701581400636,4.49290020833837,0.07407055915188288,-0.09363635208755602,0.010418745894932082,2005,1.0304893255233765,Spain,1.5067298,1.127902,10.122023,4.829
1548,ESP,2007,6.801361514265912,-0.0805696505061554,4.503318954233302,0.14730744721657366,0.03842231430469376,0.008028455796323719,2006,0.877644956111908,Spain,0.83720243,1.1310114,10.152186,4.829
1549,ESP,2008,6.9486689614824835,-0.04214733620146164,4.511347410029626,0.07153048398190176,0.06960299559685931,-0.0021013060729160307,2007,0.8894766569137573,Spain,0.99332178,1.1683164,10.18235,4.829
1550,ESP,2009,7.020199445464387,0.027455659395397663,4.50924610395671,-0.5256656467686032,0.06844170371621612,-0.01965143155923865,2008,0.8744310736656189,Spain,0.92034692,1.1935089,10.212513000000001,4.829
1551,ESP,2010,6.494533798695782,0.0958973631116138,4.489594672397471,0.07852584133864493,0.006053083880035462,-0.001938453512607019,2009,0.9434638619422913,Spain,0.94583219,1.1625892,10.242677,4.829
1552,ESP,2011,6.573059640034428,0.10195044699164924,4.487656218884863,0.18343067124068746,-0.020245755191330275,-0.005902602586469461,2010,0.9045459628105164,Spain,0.99479884,1.1889445,10.272839999999999,4.829
1553,ESP,2012,6.756490311275115,0.08170469180031897,4.481753616298395,-0.12746573394590313,0.03889914349108181,-0.013186876057812214,2011,0.8437115550041199,Spain,1.0272351999999998,1.1980518999999998,,4.829
1554,ESP,2013,6.629024577329212,0.12060383529140077,4.468566740240583,0.06471039442011063,-0.0005187011032291161,-0.006048639327966398,2012,0.8033756613731384,Spain,1.1206825,1.0648271,,4.829
1555,ESP,2014,6.693734971749322,0.12008513418817167,4.462518100912616,-0.05973534556843951,0.0478360190037163,0.00725060300969993,2013,0.7790682315826416,Spain,1.1545225000000001,1.0205158,,4.829
1556,ESP,2015,6.6339996261808825,0.16792115319188794,4.469768703922316,-0.3299011717801861,-0.004215378424021672,0.014992950273169828,2014,0.8049526214599609,Spain,1.1597053999999998,0.95264423,,4.829
1557,ESP,2016,6.304098454400696,0.1637057747678663,4.484761654195486,-0.05690366251568602,0.026571915502498097,0.013621868391272328,2015,0.7400639057159424,Spain,1.1742656999999999,0.90160269,,4.829
